Location,School Name,Type,Latitude,Longitude,Score
New South Wales,Bardia Public School,Primary,-33.9753,150.858,1045
New South Wales,Al-Faisal College - Campbelltown,Primary,-34.0222,150.858,1052
New South Wales,Al-Faisal College - Campbelltown,Secondary,-34.0222,150.858,1052
New South Wales,Lake Illawarra South Public School,Primary,-34.5395,150.859,954
New South Wales,Hinchinbrook Public School,Primary,-33.913,150.859,969
New South Wales,Kentlyn Public School,Primary,-34.0731,150.859,970
New South Wales,William Dean Public School,Primary,-33.7343,150.859,978
New South Wales,Pitt Town Public School,Primary,-33.5844,150.86,1008
New South Wales,Good Samaritan Catholic College,Secondary,-33.9261,150.86,1015
New South Wales,Lindsay Park Public School,Primary,-34.43,150.861,1045
New South Wales,Hoxton Park High School,Secondary,-33.92,150.862,943
New South Wales,Good Shepherd Catholic Primary School,Primary,-33.9302,150.862,1041
New South Wales,Freeman Catholic College,Secondary,-33.8868,150.863,1048
New South Wales,Edmund Rice College,Secondary,-34.4199,150.863,1079
New South Wales,Scone Public School,Primary,-32.0494,150.864,951
New South Wales,Sackville Street Public School,Primary,-34.0111,150.864,974
New South Wales,Scone Grammar School,Primary,-32.0511,150.864,1027
New South Wales,Scone Grammar School,Secondary,-32.0511,150.864,1027
New South Wales,John the Baptist Catholic Primary School,Primary,-33.8873,150.864,1056
New South Wales,Windang Public School,Primary,-34.5315,150.866,960
New South Wales,Shellharbour Public School,Primary,-34.5787,150.866,1030
New South Wales,Ingleburn Public School,Primary,-34.0003,150.867,986
New South Wales,Green Valley Islamic College,Primary,-33.8982,150.867,1029
New South Wales,Green Valley Islamic College,Secondary,-33.8982,150.867,1029
New South Wales,Lake Heights Public School,Primary,-34.4897,150.868,916
New South Wales,Bonnyrigg Heights Public School,Primary,-33.8894,150.868,993
New South Wales,Crawford Public School,Primary,-33.7548,150.869,919
New South Wales,Green Valley Public School,Primary,-33.9015,150.869,952
New South Wales,St Catherine of Siena Catholic Primary School,Primary,-33.9526,150.869,1078
New South Wales,Cringila Public School,Primary,-34.472,150.87,912
New South Wales,Stella Maris Catholic Primary School,Primary,-34.5803,150.87,1040
New South Wales,Mount St Thomas Public School,Primary,-34.4369,150.87,1060
New South Wales,Doonside Public School,Primary,-33.765,150.871,918
New South Wales,Riverstone Public School,Primary,-33.6784,150.871,957
New South Wales,Oakville Public School,Primary,-33.6205,150.871,1001
New South Wales,Dalmeny Public School,Primary,-33.9473,150.871,1008
New South Wales,St Therese Catholic Primary School,Primary,-34.4259,150.871,1073
New South Wales,St John Vianney's Primary School,Primary,-33.7586,150.871,1080
New South Wales,The Illawarra Grammar School,Primary,-34.4281,150.871,1156
New South Wales,The Illawarra Grammar School,Secondary,-34.4281,150.871,1156
New South Wales,Scone High School,Secondary,-32.0564,150.872,923
New South Wales,Ingleburn High School,Secondary,-34.0051,150.872,950
New South Wales,Wollongong West Public School,Primary,-34.4246,150.872,990
New South Wales,St Mary's Primary School,Primary,-32.053,150.872,1010
New South Wales,Mountain View Adventist College,Primary,-33.7685,150.872,1015
New South Wales,Mountain View Adventist College,Secondary,-33.7685,150.872,1015
New South Wales,St John's Primary School,Primary,-33.6754,150.872,1041
New South Wales,Balgownie Public School,Primary,-34.387,150.872,1078
New South Wales,James Busby High School,Secondary,-33.9101,150.873,912
New South Wales,Holy Family Catholic Primary School,Primary,-34.0033,150.873,1035
New South Wales,Keiraville Public School,Primary,-34.4141,150.873,1089
New South Wales,Pleasant Heights Public School,Primary,-34.3962,150.873,1102
New South Wales,Westdale Public School,Primary,-31.0937,150.874,869
New South Wales,Busby West Public School,Primary,-33.9061,150.874,908
New South Wales,Doonside High School,Secondary,-33.7547,150.874,911
New South Wales,Norwest Christian College,Primary,-33.6777,150.874,1085
New South Wales,Norwest Christian College,Secondary,-33.6777,150.874,1085
New South Wales,Warrawong High School,Secondary,-34.4802,150.875,887
New South Wales,Schofields Public School,Primary,-33.6931,150.875,1042
New South Wales,Riverstone High School,Secondary,-33.6789,150.876,930
New South Wales,Edensor Park Public School,Primary,-33.8821,150.876,963
New South Wales,"Amity College, Prestons",Primary,-33.9417,150.876,1089
New South Wales,"Amity College, Prestons",Secondary,-33.9417,150.876,1089
New South Wales,Miller Public School,Primary,-33.9215,150.877,849
New South Wales,Ebenezer Public School,Primary,-33.5309,150.877,982
New South Wales,Warrawong Public School,Primary,-34.4814,150.878,866
New South Wales,Governor Philip King Public School,Primary,-33.873,150.879,966
New South Wales,Gwynneville Public School,Primary,-34.4172,150.879,1042
New South Wales,St Francis of Assisi Catholic Primary School,Primary,-34.4797,150.88,994
New South Wales,Wyndham College,Secondary,-33.726,150.88,1002
New South Wales,Busby Public School,Primary,-33.9116,150.881,876
New South Wales,Miller High School,Secondary,-33.9236,150.881,879
New South Wales,St John Paul II Catholic College (Nirimba),Secondary,-33.7257,150.881,1033
New South Wales,Primbee Public School,Primary,-34.5014,150.882,942
New South Wales,Macquarie Fields Public School,Primary,-33.9953,150.882,1035
New South Wales,St Brigid's Catholic Primary School,Primary,-34.4164,150.882,1109
New South Wales,Bossley Park Public School,Primary,-33.8574,150.883,950
New South Wales,St James' Primary School,Primary,-32.2802,150.884,977
New South Wales,Bossley Park High School,Secondary,-33.8662,150.884,980
New South Wales,Marayong South Public School,Primary,-33.7601,150.885,997
New South Wales,Macarthur Adventist College,Primary,-33.9835,150.885,1018
New South Wales,Macarthur Adventist College,Secondary,-33.9835,150.885,1018
New South Wales,Macquarie Fields High School,Secondary,-33.9968,150.885,1061
New South Wales,Quakers Hill Public School,Primary,-33.7375,150.885,1087
New South Wales,St Andrews College,Secondary,-33.7423,150.886,1055
New South Wales,Tyndale Christian School,Primary,-33.7832,150.886,1064
New South Wales,Tyndale Christian School,Secondary,-33.7832,150.886,1064
New South Wales,St Therese Catholic Primary School,Primary,-33.9203,150.88672,951
New South Wales,Coniston Public School,Primary,-34.4388,150.887,982
New South Wales,Hambledon Public School,Primary,-33.7165,150.887,1044
New South Wales,Aberdeen Public School,Primary,-32.1661,150.888,907
New South Wales,St Joseph's High School Aberdeen,Secondary,-32.1676,150.888,992
New South Wales,Mount Ousley Public School,Primary,-34.3989,150.888,1049
New South Wales,Bonnyrigg Public School,Primary,-33.8877,150.889,902
New South Wales,Keira High School,Secondary,-34.4067,150.889,994
New South Wales,St Joseph's Primary School,Primary,-33.7051,150.889,1065
New South Wales,St Andrews Primary School,Primary,-33.7492,150.889,1067
New South Wales,Elonera Montessori School,Primary,-34.403,150.889,1128
New South Wales,Elonera Montessori School,Secondary,-34.403,150.889,1128
New South Wales,Tarrawanna Public School,Primary,-34.3808,150.89,912
New South Wales,Evans High School,Secondary,-33.7865,150.89,945
New South Wales,Prestons Public School,Primary,-33.9464,150.89,964
New South Wales,Wollongong High School of the Performing Arts,Secondary,-34.4058,150.89,1049
New South Wales,Good Samaritan Catholic Primary School,Primary,-34.3978,150.89,1080
New South Wales,Muswellbrook South Public School,Primary,-32.2728,150.891,837
New South Wales,Heckenberg Public School,Primary,-33.9088,150.891,885
New South Wales,Sadleir Public School,Primary,-33.9158,150.891,905
New South Wales,Cartwright Public School,Primary,-33.9253,150.891,918
New South Wales,Prairievale Public School,Primary,-33.8665,150.891,924
New South Wales,Pacific Brook Christian School,Primary,-32.2611,150.891,956
New South Wales,Pacific Brook Christian School,Secondary,-32.2611,150.891,956
New South Wales,Mary Immaculate Catholic Primary School,Primary,-33.8608,150.891,1037
New South Wales,James Meehan High School,Secondary,-33.9884,150.892,874
New South Wales,Lurnea Public School,Primary,-33.9321,150.892,895
New South Wales,St Johns Park High School,Secondary,-33.8731,150.892,928
New South Wales,St Hurmizd Assyrian Primary School,Primary,-33.8706,150.892,976
New South Wales,Fairy Meadow Public School,Primary,-34.3905,150.892,982
New South Wales,Walters Road Public School,Primary,-33.7848,150.892,990
New South Wales,Santa Sophia Catholic College (Secondary),Secondary,-33.7053,150.892,1076
New South Wales,Peel High School,Secondary,-31.0998,150.893,857
New South Wales,Kemblawarra Public School,Primary,-34.4893,150.893,873
New South Wales,Bonnyrigg High School,Secondary,-33.895,150.893,967
New South Wales,Blandford Public School,Primary,-31.7786,150.893,975
New South Wales,Blacktown West Public School,Primary,-33.7704,150.893,992
New South Wales,Casula High School,Secondary,-33.9512,150.894,951
New South Wales,Hurlstone Agricultural High School,Secondary,-33.9704,150.894,1127
New South Wales,Oxley Vale Public School,Primary,-31.0588,150.895,904
New South Wales,Marayong Public School,Primary,-33.7566,150.895,982
New South Wales,Guise Public School,Primary,-33.9874,150.896,869
New South Wales,Lurnea High School,Secondary,-33.9417,150.896,902
New South Wales,Muswellbrook Public School,Primary,-32.2584,150.896,935
New South Wales,Marayong Heights Public School,Primary,-33.7427,150.896,974
New South Wales,Quakers Hill High School,Secondary,-33.7298,150.896,991
New South Wales,Smiths Hill High School,Secondary,-34.4189,150.896,1200
New South Wales,Ashcroft High School,Secondary,-33.9204,150.897,885
New South Wales,St Luke's Catholic College (Secondary),Secondary,-33.6501,150.897,1052
New South Wales,Glenfield Public School,Primary,-33.971,150.897,1054
New South Wales,Wollongong Public School,Primary,-34.4229,150.897,1092
New South Wales,Ashcroft Public School,Primary,-33.9164,150.898,881
New South Wales,Muswellbrook High School,Secondary,-32.2687,150.898,902
New South Wales,St Columbkille's Catholic Primary School,Primary,-34.3687,150.898,1063
New South Wales,Curran Public School,Primary,-33.9933,150.899,870
New South Wales,Corrimal Public School,Primary,-34.3676,150.899,989
New South Wales,St Johns Park Public School,Primary,-33.8872,150.899,1021
New South Wales,St Patrick's Primary School,Primary,-33.7746,150.899,1023
New South Wales,St Michael's Primary School,Primary,-33.7899,150.899,1041
New South Wales,Our Lady of Mt Carmel Catholic Primary School Mount Pritchard,Primary,-33.8936,150.899,1041
New South Wales,Mount Pritchard Public School,Primary,-33.8998,150.9,945
New South Wales,St Francis Xavier's Catholic Primary School,Primary,-33.933,150.9,1042
New South Wales,Riverbank Public School,Primary,-33.704,150.9,1113
New South Wales,Hillvue Public School,Primary,-31.1144,150.901,737
New South Wales,St Patrick's Catholic Primary School,Primary,-34.4836,150.901,1048
New South Wales,Prairiewood High School,Secondary,-33.85948,150.902,978
New South Wales,Towradgi Public School,Primary,-34.3897,150.902,1028
New South Wales,Nagle College,Secondary,-33.7901,150.902,1034
New South Wales,Barnier Public School,Primary,-33.7205,150.902,1058
New South Wales,St Mary Star of the Sea College,Secondary,-34.4252,150.902,1096
New South Wales,Glenwood Public School,Primary,-33.9745,150.903,987
New South Wales,Mary Immaculate Primary School,Primary,-33.7211,150.903,1083
New South Wales,Blacktown South Public School,Primary,-33.7802,150.905,1044
New South Wales,William Stimson Public School,Primary,-33.8546,150.906,981
New South Wales,Corrimal East Public School,Primary,-34.3777,150.906,1001
New South Wales,Cattai Public School,Primary,-33.5588,150.907,981
New South Wales,Russell Vale Public School,Primary,-34.3595,150.907,1020
New South Wales,All Saints Catholic Senior College,Secondary,-33.9539,150.907,1024
New South Wales,Woonona Public School,Primary,-34.3456,150.907,1060
New South Wales,The Ponds High School,Secondary,-33.7053,150.907,1077
New South Wales,Jerrys Plains Public School,Primary,-32.49569,150.90768,897
New South Wales,Liverpool West Public School,Primary,-33.9271,150.908,912
New South Wales,Casula Public School,Primary,-33.9442,150.909,984
New South Wales,Harrington Street Public School,Primary,-33.8882,150.909,984
New South Wales,Woonona High School,Secondary,-34.3448,150.909,1022
New South Wales,Corrimal High School,Secondary,-34.3754,150.91,918
New South Wales,Patrician Brothers' College Blacktown,Secondary,-33.7754,150.91,1016
New South Wales,John Palmer Public School,Primary,-33.7089,150.91,1097
New South Wales,Mary MacKillop Catholic College,Secondary,-33.866,150.911,942
New South Wales,King Park Public School,Primary,-33.8791,150.911,994
New South Wales,Blacktown Girls High School,Secondary,-33.762,150.911,1021
New South Wales,Rouse Hill Anglican College,Primary,-33.6844,150.911,1095
New South Wales,Rouse Hill Anglican College,Secondary,-33.6844,150.911,1095
New South Wales,Tamworth South Public School,Primary,-31.1051,150.912,853
New South Wales,Five Islands Secondary College,Secondary,-34.4895,150.912,934
New South Wales,Mount Pritchard East Public School,Primary,-33.9051,150.912,937
New South Wales,Calrossy Anglican School,Secondary,-31.0572,150.912,1078
New South Wales,Marsden Road Public School,Primary,-33.9165,150.913,970
New South Wales,Blacktown North Public School,Primary,-33.7588,150.913,1026
New South Wales,Blacktown Boys High School,Secondary,-33.7621,150.913,1041
New South Wales,Bulli Public School,Primary,-34.327,150.913,1075
New South Wales,Bellambi Public School,Primary,-34.3712,150.914,887
New South Wales,St Edward's Primary School,Primary,-31.1092,150.914,977
New South Wales,Quakers Hill East Public School,Primary,-33.7325,150.914,1077
New South Wales,Port Kembla Public School,Primary,-34.4864,150.915,972
New South Wales,Woonona East Public School,Primary,-34.3523,150.915,1024
New South Wales,Mitchell High School,Secondary,-33.7848,150.916,974
New South Wales,Timbumburi Public School,Primary,-31.2038,150.916,986
New South Wales,Maraylya Public School,Primary,-33.5927,150.916,1019
New South Wales,Tamworth High School,Secondary,-31.1058,150.917,873
New South Wales,Holy Spirit College,Secondary,-34.365,150.917,1056
New South Wales,Smithfield West Public School,Primary,-33.8576,150.918,915
New South Wales,St Joseph's Primary School,Primary,-31.0931,150.918,988
New South Wales,Shelley Public School,Primary,-33.7892,150.918,1004
New South Wales,St Joseph's Catholic Primary School,Primary,-34.3341,150.918,1116
New South Wales,St Joseph's Catholic Primary School,Primary,-34.3341,150.918,1116
New South Wales,McCarthy Catholic College,Secondary,-31.0728,150.919,1006
New South Wales,Waniora Public School,Primary,-34.3368,150.919,1050
New South Wales,Thirroul Public School,Primary,-34.3152,150.919,1090
New South Wales,Westfields Sports High School,Secondary,-33.8684,150.92,979
New South Wales,Rouse Hill Public School,Primary,-33.6801,150.92,1055
New South Wales,Tamworth West Public School,Primary,-31.0916,150.921,876
New South Wales,Bulli High School,Secondary,-34.3372,150.921,1049
New South Wales,St Michael's Catholic Primary School,Primary,-34.3175,150.921,1109
New South Wales,St Michael's Catholic Primary School,Primary,-34.3175,150.921,1109
New South Wales,Seven Hills West Public School,Primary,-33.766,150.922,993
New South Wales,Al Amanah College,Primary,-33.929,150.922,1013
New South Wales,Al Amanah College,Secondary,-33.929,150.922,1013
New South Wales,Canley Heights Public School,Primary,-33.8848,150.923,934
New South Wales,Cabramatta West Public School,Primary,-33.8963,150.923,943
New South Wales,Kings Langley Public School,Primary,-33.7451,150.924,1061
New South Wales,Kellyville Ridge Public School,Primary,-33.7046,150.924,1094
New South Wales,Fairfield West Public School,Primary,-33.868,150.925,918
New South Wales,Bert Oldfield Public School,Primary,-33.7775,150.925,1020
New South Wales,Holy Cross Primary School,Primary,-33.7349,150.925,1105
New South Wales,Liverpool Public School,Primary,-33.9236,150.926,957
New South Wales,Lynwood Park Public School,Primary,-33.7544,150.926,991
New South Wales,St Bernadette's Primary School,Primary,-33.7613,150.926,1027
New South Wales,All Saints Catholic College,Primary,-33.9191,150.926,1047
New South Wales,All Saints Catholic College,Secondary,-33.9191,150.926,1047
New South Wales,Caddies Creek Public School,Primary,-33.7363,150.926,1110
New South Wales,John XXIII Catholic Primary School,Primary,-33.7047,150.927,1098
New South Wales,Cabramatta High School,Secondary,-33.9014,150.929,927
New South Wales,Fairvale High School,Secondary,-33.8736,150.929,931
New South Wales,Ebenezer Christian College,Primary,-33.8043,150.929,994
New South Wales,Ebenezer Christian College,Secondary,-33.8043,150.929,994
New South Wales,St Mark's Catholic College,Secondary,-33.7057,150.929,1075
New South Wales,Warwick Farm Public School,Primary,-33.9105,150.93,945
New South Wales,Lalor Park Public School,Primary,-33.7605,150.931,935
New South Wales,Liverpool Girls High School,Secondary,-33.918,150.931,937
New South Wales,Liverpool Boys High School,Secondary,-33.9172,150.932,923
New South Wales,Rouse Hill High School,Secondary,-33.6859,150.932,1044
New South Wales,Our Lady of Lourdes Primary School,Primary,-33.7787,150.932,1059
New South Wales,Smithfield Public School,Primary,-33.8536,150.933,960
New South Wales,Our Lady of the Angels Primary School,Primary,-33.684,150.933,1086
New South Wales,Ironbark Ridge Public School,Primary,-33.6874,150.933,1125
New South Wales,Tamworth Public School,Primary,-31.0847,150.935,1009
New South Wales,Metella Road Public School,Primary,-33.794,150.935,1071
New South Wales,Parklea Public School,Primary,-33.7259,150.935,1075
New South Wales,Santa Sophia Catholic College (Primary),Primary,-33.681,150.935,1114
New South Wales,Austinmer Public School,Primary,-34.3054,150.935,1119
New South Wales,Seven Hills Public School,Primary,-33.77,150.937,1006
New South Wales,Sacred Heart Catholic School,Primary,-33.8905,150.937,1007
New South Wales,Wattle Grove Public School,Primary,-33.9587,150.937,1035
New South Wales,Glenwood High School,Secondary,-33.733,150.937,1062
New South Wales,Canley Vale Public School,Primary,-33.8868,150.938,958
New South Wales,St Gertrude's Catholic Primary School,Primary,-33.8547,150.938,1012
New South Wales,St Nicholas' Primary School,Primary,-31.094,150.938,1046
New South Wales,Oxley High School,Secondary,-31.0779,150.939,946
New South Wales,The Hills Sports High School,Secondary,-33.7822,150.939,957
New South Wales,Greystanes High School,Secondary,-33.8125,150.94,996
New South Wales,Widemere Public School,Primary,-33.8342,150.94,1020
New South Wales,Carinya Christian School Tamworth,Primary,-31.1288,150.94,1035
New South Wales,Carinya Christian School Tamworth,Secondary,-31.1288,150.94,1035
New South Wales,Fairvale Public School,Primary,-33.8766,150.941,909
New South Wales,Beresford Road Public School,Primary,-33.8145,150.941,1030
New South Wales,Greystanes Public School,Primary,-33.828,150.941,1079
New South Wales,Cabramatta Public School,Primary,-33.8958,150.943,946
New South Wales,The Meadows Public School,Primary,-33.7816,150.943,958
New South Wales,Vardys Road Public School,Primary,-33.7571,150.943,1027
New South Wales,Toongabbie Christian College,Primary,-33.7894,150.943,1094
New South Wales,Toongabbie Christian College,Secondary,-33.7894,150.943,1094
New South Wales,Pal Buddhist School,Primary,-33.8879,150.944,1042
New South Wales,Pal Buddhist School,Secondary,-33.8879,150.944,1042
New South Wales,St Mark's Coptic Orthodox College,Primary,-33.9557,150.944,1121
New South Wales,St Mark's Coptic Orthodox College,Secondary,-33.9557,150.944,1121
New South Wales,Girraween High School,Secondary,-33.7989,150.944,1188
New South Wales,Seven Hills High School,Secondary,-33.7627,150.945,949
New South Wales,Beaumont Hills Public School,Primary,-33.6978,150.946,1094
New South Wales,Coledale Public School,Primary,-34.2895,150.947,1102
New South Wales,St Anthony's Primary School,Primary,-33.7922,150.95,1111
New South Wales,Girraween Public School,Primary,-33.7998,150.95,1116
New South Wales,Holroyd High School,Secondary,-33.8331,150.951,913
New South Wales,Nuwarra Public School,Primary,-33.9332,150.951,986
New South Wales,St Paul's Catholic College,Secondary,-33.8187,150.951,1036
New South Wales,St Christopher's Catholic Primary School,Primary,-33.9524,150.951,1092
New South Wales,Fairfield Heights Public School,Primary,-33.8679,150.952,919
New South Wales,Canley Vale High School,Secondary,-33.8846,150.952,951
New South Wales,Holsworthy High School,Secondary,-33.9555,150.952,991
New South Wales,Newbridge Heights Public School,Primary,-33.9261,150.952,1065
New South Wales,Pendle Hill Public School,Primary,-33.8098,150.953,1044
New South Wales,Annangrove Public School,Primary,-33.6674,150.953,1097
New South Wales,Liberty College,Primary,-31.1093,150.954,822
New South Wales,Lansvale Public School,Primary,-33.891,150.954,959
New South Wales,Our Lady Queen of Peace Primary School,Primary,-33.8198,150.954,1068
New South Wales,Holsworthy Public School,Primary,-33.9571,150.954,1092
New South Wales,Bella Vista Public School,Primary,-33.7265,150.954,1126
New South Wales,Fairfield Public School,Primary,-33.8668,150.955,903
New South Wales,Hammondville Public School,Primary,-33.9473,150.955,1005
New South Wales,Seven Hills North Public School,Primary,-33.76,150.955,1061
New South Wales,St Joseph's Catholic Primary School,Primary,-33.9284,150.955,1076
New South Wales,Our Lady of The Rosary Primary School,Primary,-33.7068,150.955,1100
New South Wales,Our Lady of The Rosary Primary School,Primary,-33.7068,150.955,1100
New South Wales,North Kellyville Public School,Primary,-33.6925,150.956,1089
New South Wales,Hills Adventist College,Primary,-33.6971,150.956,1125
New South Wales,Hills Adventist College,Secondary,-33.6971,150.956,1125
New South Wales,Toongabbie West Public School,Primary,-33.7926,150.957,1021
New South Wales,Kellyville Public School,Primary,-33.7111,150.958,1105
New South Wales,Fairfield High School,Secondary,-33.8652,150.959,883
New South Wales,Ringrose Public School,Primary,-33.82,150.959,983
New South Wales,Our Lady of the Rosary Catholic Primary School,Primary,-33.8728,150.959,1016
New South Wales,Moorebank High School,Secondary,-33.9258,150.959,1018
New South Wales,Sherwood Grange Public School,Primary,-33.8368,150.96,989
New South Wales,Chipping Norton Public School,Primary,-33.912,150.96,1015
New South Wales,Pendle Hill High School,Secondary,-33.7952,150.962,934
New South Wales,"Australian International Academy, Kellyville Campus",Primary,-33.6974,150.963,1092
New South Wales,"Australian International Academy, Kellyville Campus",Secondary,-33.6974,150.963,1092
New South Wales,Lansvale East Public School,Primary,-33.898,150.964,932
New South Wales,Patrician Brothers' College Fairfield,Secondary,-33.8721,150.964,988
New South Wales,Matthew Pearce Public School,Primary,-33.7582,150.964,1182
New South Wales,Guildford West Public School,Primary,-33.8477,150.966,951
New South Wales,Darcy Road Public School,Primary,-33.802,150.966,1118
New South Wales,Scarborough Public School,Primary,-34.2661,150.966,1136
New South Wales,Toongabbie Public School,Primary,-33.7872,150.967,1051
New South Wales,Cerdon College,Secondary,-33.8377,150.968,1036
New South Wales,Winston Heights Public School,Primary,-33.7749,150.968,1083
New South Wales,Carramar Public School,Primary,-33.8855,150.969,924
New South Wales,Wentworthville Public School,Primary,-33.814,150.969,1092
New South Wales,Merrylands High School,Secondary,-33.8408,150.97,932
New South Wales,Kellyville High School,Secondary,-33.7078,150.97,1062
New South Wales,Our Lady of Mount Carmel Primary School,Primary,-33.8122,150.97,1076
New South Wales,Yennora Public School,Primary,-33.8667,150.971,939
New South Wales,Model Farms High School,Secondary,-33.7694,150.971,1067
New South Wales,Villawood North Public School,Primary,-33.8771,150.972,918
New South Wales,Macdonald Valley Public School,Primary,-33.3213,150.972,958
New South Wales,Crestwood Public School,Primary,-33.7491,150.972,1123
New South Wales,Hilltop Road Public School,Primary,-33.8263,150.973,977
New South Wales,St Angela's Primary School,Primary,-33.7178,150.973,1127
New South Wales,St Paul the Apostle Primary School,Primary,-33.7777,150.974,1096
New South Wales,Merrylands Public School,Primary,-33.8405,150.976,925
New South Wales,Hillside Public School,Primary,-33.6018,150.976,1000
New South Wales,Sacred Heart Catholic Primary School,Primary,-33.8891,150.976,1024
New South Wales,Crestwood High School,Secondary,-33.7436,150.976,1066
New South Wales,Sherwood Ridge Public School,Primary,-33.7067,150.976,1097
New South Wales,William Clarke College,Primary,-33.7121,150.976,1119
New South Wales,William Clarke College,Secondary,-33.7121,150.976,1119
New South Wales,HopePoint Christian School,Primary,-33.9117,150.977,1028
New South Wales,St Patrick's Primary School,Primary,-33.8534,150.978,1013
New South Wales,Toongabbie East Public School,Primary,-33.7972,150.979,876
New South Wales,Gum Flat Public School,Primary,-29.7796,150.979,978
New South Wales,Milperra Public School,Primary,-33.9413,150.979,1023
New South Wales,Farrer Memorial Agricultural High School,Secondary,-31.1385,150.98,1004
New South Wales,Parramatta Marist High School,Secondary,-33.8043,150.98,1081
New South Wales,St Michael's Primary School,Primary,-33.7436,150.98,1098
New South Wales,Westmead Christian Grammar School,Primary,-33.8166,150.981,1057
New South Wales,Winston Hills Public School,Primary,-33.7735,150.981,1089
New South Wales,Guildford Public School,Primary,-33.8558,150.982,936
New South Wales,St Margaret Mary's Primary School,Primary,-33.8363,150.982,1043
New South Wales,St Mary's Catholic Primary School,Primary,-33.9106,150.982,1048
New South Wales,Jasper Road Public School,Primary,-33.7613,150.982,1117
New South Wales,Georges River Grammar,Primary,-33.9134,150.983,1081
New South Wales,Georges River Grammar,Secondary,-33.9134,150.983,1081
New South Wales,Mother Teresa Primary School,Primary,-33.8036,150.983,1100
New South Wales,Wisemans Ferry Public School,Primary,-33.386,150.984,909
New South Wales,Catherine McAuley Westmead,Secondary,-33.8047,150.984,1076
New South Wales,Stanwell Park Public School,Primary,-34.2292,150.984,1100
New South Wales,Westmead Public School,Primary,-33.8102,150.985,1137
New South Wales,Villawood East Public School,Primary,-33.8902,150.986,905
New South Wales,Old Guildford Public School,Primary,-33.8675,150.987,903
New South Wales,Holy Cross Catholic Primary School,Primary,-34.1865,150.987,1059
New South Wales,Sacred Heart Primary School,Primary,-33.8136,150.987,1083
New South Wales,Merrylands East Public School,Primary,-33.8423,150.988,995
New South Wales,Helensburgh Public School,Primary,-34.1842,150.988,1032
New South Wales,Bass High School,Secondary,-33.8979,150.989,911
New South Wales,Excelsior Public School,Primary,-33.7404,150.99,1135
New South Wales,Parramatta West Public School,Primary,-33.8245,150.991,1031
New South Wales,Northmead Public School,Primary,-33.7865,150.991,1075
New South Wales,Baulkham Hills High School,Secondary,-33.7502,150.991,1204
New South Wales,East Hills Public School,Primary,-33.958,150.992,982
New South Wales,East Hills Girls Technology High School,Secondary,-33.9569,150.992,1020
New South Wales,Georges Hall Public School,Primary,-33.9124,150.992,1025
New South Wales,Samuel Gilbert Public School,Primary,-33.7131,150.992,1118
New South Wales,Maroota Public School,Primary,-33.4553,150.994,987
New South Wales,East Hills Boys High School,Secondary,-33.9572,150.994,1000
New South Wales,Mount St Joseph Milperra,Secondary,-33.9419,150.994,1045
New South Wales,Waterfall Public School,Primary,-34.1376,150.996,974
New South Wales,Parramatta High School,Secondary,-33.8179,150.996,1098
New South Wales,Chester Hill High School,Secondary,-33.8748,150.997,927
New South Wales,Granville South Public School,Primary,-33.8488,150.997,932
New South Wales,St Christopher's Catholic Primary School,Primary,-33.9575,150.997,1073
New South Wales,Gilroy Catholic College,Secondary,-33.7402,150.997,1074
New South Wales,Granville South Creative and Performing Arts High School,Secondary,-33.8606,150.998,892
New South Wales,Our Lady of Lourdes Primary School,Primary,-33.7669,150.998,1119
New South Wales,Panania Public School,Primary,-33.966,150.999,1045
New South Wales,Northmead Creative and Performing Arts High School,Secondary,-33.7881,151,1022
New South Wales,Panania North Public School,Primary,-33.9445,151,1026
New South Wales,Castle Hill High School,Secondary,-33.7266,151,1108
New South Wales,Baulkham Hills North Public School,Primary,-33.7519,151,1119
New South Wales,Chester Hill North Public School,Primary,-33.8724,151.001,931
New South Wales,Delany College,Secondary,-33.8344,151.001,983
New South Wales,Marian Catholic College,Secondary,-33.6813,151.001,1059
New South Wales,St Madeleine's Primary School,Primary,-33.6808,151.001,1065
New South Wales,St Monica's Primary School,Primary,-33.7936,151.001,1093
New South Wales,Condell Park High School,Secondary,-33.9236,151.002,928
New South Wales,Chester Hill Public School,Primary,-33.8856,151.002,955
New South Wales,Holy Trinity Primary School,Primary,-33.835,151.002,1036
New South Wales,Otford Public School,Primary,-34.2122,151.002,1107
New South Wales,Bayanami Public School,Primary,-33.8096,151.002,1126
New South Wales,Engadine West Public School,Primary,-34.0595,151.003,1048
New South Wales,Glenhaven Public School,Primary,-33.7008,151.003,1096
New South Wales,Our Lady of Mercy College Parramatta,Secondary,-33.8083,151.003,1119
New South Wales,Nemingha Public School,Primary,-31.1265,151.004,1006
New South Wales,St Patrick's Primary School,Primary,-33.8073,151.004,1095
New South Wales,Granville Public School,Primary,-33.8343,151.005,967
New South Wales,Lucas Heights Community School,Primary,-34.0358,151.005,1027
New South Wales,Lucas Heights Community School,Secondary,-34.0358,151.005,1027
New South Wales,Kenthurst Public School,Primary,-33.6656,151.005,1048
New South Wales,Parramatta North Public School,Primary,-33.8041,151.005,1067
New South Wales,Castle Hill Public School,Primary,-33.7279,151.005,1127
New South Wales,Milbrodale Public School,Primary,-32.6968,151.006,841
New South Wales,Bass Hill Public School,Primary,-33.9059,151.006,932
New South Wales,Blaxcell Street Public School,Primary,-33.858,151.006,968
